SubjectID TrialNum Amplitude Width StartPos TargetPos Time Success CursorPos (x, y)
13 7 444 100 (543,317) (107,235) 211 1 (547,316)
13 7 444 100 (543,317) (107,235) 226 1 (547,316)
13 7 444 100 (543,317) (107,235) 246 1 (545,310)
13 7 444 100 (543,317) (107,235) 275 1 (542,303)
13 7 444 100 (543,317) (107,235) 292 1 (536,297)
13 7 444 100 (543,317) (107,235) 312 1 (533,293)
13 7 444 100 (543,317) (107,235) 320 1 (529,290)
13 7 444 100 (543,317) (107,235) 340 1 (518,279)
13 7 444 100 (543,317) (107,235) 351 1 (513,275)
13 7 444 100 (543,317) (107,235) 367 1 (508,271)
13 7 444 100 (543,317) (107,235) 389 1 (498,265)
13 7 444 100 (543,317) (107,235) 397 1 (498,265)
13 7 444 100 (543,317) (107,235) 414 1 (485,259)
13 7 444 100 (543,317) (107,235) 433 1 (480,256)
13 7 444 100 (543,317) (107,235) 453 1 (470,249)
13 7 444 100 (543,317) (107,235) 461 1 (464,246)
13 7 444 100 (543,317) (107,235) 480 1 (458,244)
13 7 444 100 (543,317) (107,235) 500 1 (445,238)
13 7 444 100 (543,317) (107,235) 528 1 (429,234)
13 7 444 100 (543,317) (107,235) 538 1 (416,231)
13 7 444 100 (543,317) (107,235) 554 1 (404,229)
13 7 444 100 (543,317) (107,235) 574 1 (381,226)
13 7 444 100 (543,317) (107,235) 585 1 (369,225)
13 7 444 100 (543,317) (107,235) 601 1 (358,225)
13 7 444 100 (543,317) (107,235) 621 1 (336,224)
13 7 444 100 (543,317) (107,235) 631 1 (324,224)
13 7 444 100 (543,317) (107,235) 647 1 (314,223)
13 7 444 100 (543,317) (107,235) 667 1 (301,223)
13 7 444 100 (543,317) (107,235) 687 1 (299,223)
13 7 444 100 (543,317) (107,235) 695 1 (299,223)
13 7 444 100 (543,317) (107,235) 710 1 (299,223)
13 7 444 100 (543,317) (107,235) 730 1 (299,223)
13 7 444 100 (543,317) (107,235) 742 1 (299,223)
13 7 444 100 (543,317) (107,235) 762 1 (299,223)
13 7 444 100 (543,317) (107,235) 773 1 (299,223)
13 7 444 100 (543,317) (107,235) 789 1 (299,223)
13 7 444 100 (543,317) (107,235) 808 1 (299,223)
13 7 444 100 (543,317) (107,235) 828 1 (299,223)
13 7 444 100 (543,317) (107,235) 835 1 (299,223)
13 7 444 100 (543,317) (107,235) 854 1 (299,223)
13 7 444 100 (543,317) (107,235) 865 1 (299,223)
13 7 444 100 (543,317) (107,235) 882 1 (299,223)
13 7 444 100 (543,317) (107,235) 901 1 (299,223)
13 7 444 100 (543,317) (107,235) 921 1 (299,223)
13 7 444 100 (543,317) (107,235) 928 1 (299,223)
13 7 444 100 (543,317) (107,235) 943 1 (295,222)
13 7 444 100 (543,317) (107,235) 963 1 (279,220)
13 7 444 100 (543,317) (107,235) 975 1 (267,220)
13 7 444 100 (543,317) (107,235) 995 1 (246,219)
13 7 444 100 (543,317) (107,235) 1015 1 (236,219)
13 7 444 100 (543,317) (107,235) 1022 1 (227,219)
13 7 444 100 (543,317) (107,235) 1043 1 (211,219)
13 7 444 100 (543,317) (107,235) 1061 1 (206,219)
13 7 444 100 (543,317) (107,235) 1070 1 (200,219)
13 7 444 100 (543,317) (107,235) 1090 1 (191,219)
13 7 444 100 (543,317) (107,235) 1099 1 (191,219)
13 7 444 100 (543,317) (107,235) 1115 1 (182,219)
13 7 444 100 (543,317) (107,235) 1131 1 (178,219)
13 7 444 100 (543,317) (107,235) 1151 1 (169,219)
13 7 444 100 (543,317) (107,235) 1163 1 (166,219)
13 7 444 100 (543,317) (107,235) 1182 1 (163,219)
13 7 444 100 (543,317) (107,235) 1202 1 (157,219)
13 7 444 100 (543,317) (107,235) 1213 1 (153,219)
13 7 444 100 (543,317) (107,235) 1225 1 (151,219)
13 7 444 100 (543,317) (107,235) 1244 1 (148,219)
13 7 444 100 (543,317) (107,235) 1257 1 (145,219)
13 7 444 100 (543,317) (107,235) 1275 1 (141,220)
13 7 444 100 (543,317) (107,235) 1302 1 (137,221)
13 7 444 100 (543,317) (107,235) 1322 1 (133,222)
13 7 444 100 (543,317) (107,235) 1334 1 (132,222)
13 7 444 100 (543,317) (107,235) 1350 1 (131,222)
13 7 444 100 (543,317) (107,235) 1370 1 (130,222)
13 7 444 100 (543,317) (107,235) 1380 1 (130,222)
13 7 444 100 (543,317) (107,235) 1397 1 (130,222)
13 7 444 100 (543,317) (107,235) 1411 1 (130,222)
13 7 444 100 (543,317) (107,235) 1431 1 (130,222)
13 7 444 100 (543,317) (107,235) 1444 1 (130,222)
13 7 444 100 (543,317) (107,235) 1463 1 (130,222)
13 7 444 100 (543,317) (107,235) 1483 1 (130,222)
13 7 444 100 (543,317) (107,235) 1489 1 (130,222)
13 7 444 100 (543,317) (107,235) 1509 1 (130,222)
13 7 444 100 (543,317) (107,235) 1529 1 (130,222)
13 7 444 100 (543,317) (107,235) 1537 1 (130,222)
13 7 444 100 (543,317) (107,235) 1557 1 (130,222)
13 7 444 100 (543,317) (107,235) 1567 1 (130,222)
13 7 444 100 (543,317) (107,235) 1584 1 (130,222)
13 7 444 100 (543,317) (107,235) 1603 1 (130,222)
13 7 444 100 (543,317) (107,235) 1623 1 (130,222)
13 7 444 100 (543,317) (107,235) 1630 1 (130,222)
13 7 444 100 (543,317) (107,235) 1651 1 (130,222)
13 7 444 100 (543,317) (107,235) 1665 1 (130,222)
13 7 444 100 (543,317) (107,235) 1677 1 (130,222)
13 7 444 100 (543,317) (107,235) 1697 1 (130,222)
13 7 444 100 (543,317) (107,235) 1717 1 (130,222)
13 7 444 100 (543,317) (107,235) 1723 1 (130,222)
13 7 444 100 (543,317) (107,235) 1743 1 (130,222)
13 7 444 100 (543,317) (107,235) 1763 1 (130,222)
13 7 444 100 (543,317) (107,235) 1769 1 (130,222) ß-- cursor position when the target is clicked
13 8 444 200 (555,325) (126,212) 22 1 (568,313) ß-- cursor position when the start button is clicked.
13 8 444 200 (555,325) (126,212) 41 1 (568,313)
13 8 444 200 (555,325) (126,212) 50 1 (568,313)
13 8 444 200 (555,325) (126,212) 69 1 (568,313)
13 8 444 200 (555,325) (126,212) 79 1 (568,313)
13 8 444 200 (555,325) (126,212) 95 1 (568,313)
13 8 444 200 (555,325) (126,212) 110 1 (568,313)
13 8 444 200 (555,325) (126,212) 130 1 (566,313)
13 8 444 200 (555,325) (126,212) 143 1 (560,311)
13 8 444 200 (555,325) (126,212) 162 1 (526,294)
13 8 444 200 (555,325) (126,212) 182 1 (472,272)
13 8 444 200 (555,325) (126,212) 188 1 (472,272)
13 8 444 200 (555,325) (126,212) 208 1 (409,258)
13 8 444 200 (555,325) (126,212) 228 1 (380,252)
13 8 444 200 (555,325) (126,212) 236 1 (349,246)
13 8 444 200 (555,325) (126,212) 252 1 (321,240)
13 8 444 200 (555,325) (126,212) 271 1 (270,229)
13 8 444 200 (555,325) (126,212) 283 1 (249,226)
13 8 444 200 (555,325) (126,212) 299 1 (232,224)
13 8 444 200 (555,325) (126,212) 329 1 (202,219)
13 8 444 200 (555,325) (126,212) 349 1 (196,217)
13 8 444 200 (555,325) (126,212) 369 1 (186,215)
13 8 444 200 (555,325) (126,212) 376 1 (181,214)
13 8 444 200 (555,325) (126,212) 393 1 (177,213)
13 8 444 200 (555,325) (126,212) 414 1 (168,210)
13 8 444 200 (555,325) (126,212) 423 1 (164,210)
13 8 444 200 (555,325) (126,212) 443 1 (162,209)
13 8 444 200 (555,325) (126,212) 453 1 (162,209)
13 8 444 200 (555,325) (126,212) 469 1 (162,209)
13 8 444 200 (555,325) (126,212) 489 1 (162,209)
13 8 444 200 (555,325) (126,212) 501 1 (162,209)
13 8 444 200 (555,325) (126,212) 518 1 (162,209)
13 8 444 200 (555,325) (126,212) 537 1 (162,209)
13 8 444 200 (555,325) (126,212) 547 1 (162,209)
13 8 444 200 (555,325) (126,212) 564 1 (162,209)
13 8 444 200 (555,325) (126,212) 583 1 (162,209)
13 8 444 200 (555,325) (126,212) 603 1 (162,209)
13 8 444 200 (555,325) (126,212) 609 1 (162,209)
13 8 444 200 (555,325) (126,212) 629 1 (162,209)
13 8 444 200 (555,325) (126,212) 649 1 (162,209)
13 8 444 200 (555,325) (126,212) 656 1 (162,209)
13 8 444 200 (555,325) (126,212) 676 1 (162,209)
13 8 444 200 (555,325) (126,212) 696 1 (162,209)
13 8 444 200 (555,325) (126,212) 703 1 (162,209)
13 8 444 200 (555,325) (126,212) 723 1 (162,209)
13 8 444 200 (555,325) (126,212) 743 1 (162,209)
13 8 444 200 (555,325) (126,212) 752 1 (162,209)
13 8 444 200 (555,325) (126,212) 771 1 (162,209)
13 8 444 200 (555,325) (126,212) 781 1 (162,209)
13 8 444 200 (555,325) (126,212) 798 1 (162,209)
13 8 444 200 (555,325) (126,212) 817 1 (162,209)
13 8 444 200 (555,325) (126,212) 824 1 (162,209) ß-- cursor position when the target is clicked
